COMPANHIA,ANO,MES,ORIGEM,DESTINO,TARIFA,TEMP_MEDIA
LATAM,2024,9,Macapá,Manaus,936.49,25.14
LATAM,2024,9,Macapá,Natal,1273.46,24.99
LATAM,2024,9,Macapá,Porto Alegre,909.93,25.22
LATAM,2024,9,Macapá,Recife,909.73,25.32
LATAM,2024,9,Macapá,Rio Branco,1340.3,25.15
LATAM,2024,9,Macapá,Rio de Janeiro,777.32,25.02
LATAM,2024,9,Macapá,Salvador,1114.62,25.29
LATAM,2024,9,Macapá,São Luís,871.52,25.13
LATAM,2024,9,Macapá,São Paulo,800.41,25.43
LATAM,2024,9,Macapá,Vitória,958.16,25.41
LATAM,2024,9,Maceió,Belo Horizonte,944.84,25.19
LATAM,2024,9,Maceió,Belém,857.79,25.11
LATAM,2024,9,Maceió,Brasília,970.01,25.14
LATAM,2024,9,Maceió,Campo Grande,987.79,25.27
LATAM,2024,9,Maceió,Cuiabá,776.65,25.17
LATAM,2024,9,Maceió,Curitiba,1001.48,25.26
LATAM,2024,9,Maceió,Florianópolis,799.05,25.19
LATAM,2024,9,Maceió,Fortaleza,893.69,24.6
LATAM,2024,9,Maceió,Goiânia,762.69,25.24
LATAM,2024,9,Maceió,Manaus,1042.26,25.14
LATAM,2024,9,Maceió,Porto Alegre,1177.38,25.22
LATAM,2024,9,Maceió,Porto Velho,1315.6,25.29
LATAM,2024,9,Maceió,Rio Branco,939.37,25.15
LATAM,2024,9,Maceió,Rio de Janeiro,871.03,25.02
LATAM,2024,9,Maceió,Salvador,971.86,25.29
LATAM,2024,9,Maceió,São Luís,1089.95,25.13
LATAM,2024,9,Maceió,São Paulo,933.88,25.43
LATAM,2024,9,Maceió,Teresina,1593.8,25.25
LATAM,2024,9,Maceió,Vitória,728.23,25.41
LATAM,2024,9,Manaus,Belo Horizonte,666.56,25.19
LATAM,2024,9,Manaus,Belém,550.86,25.11
LATAM,2024,9,Manaus,Boa Vista,943.78,24.98
LATAM,2024,9,Manaus,Brasília,1068.83,25.14
LATAM,2024,9,Manaus,Campo Grande,1003.77,25.27
LATAM,2024,9,Manaus,Cuiabá,763.93,25.17
LATAM,2024,9,Manaus,Curitiba,750.89,25.26
LATAM,2024,9,Manaus,Florianópolis,799.46,25.19
LATAM,2024,9,Manaus,Fortaleza,812.89,24.6
LATAM,2024,9,Manaus,Goiânia,646.23,25.24
LATAM,2024,9,Manaus,João Pessoa,953.5,25.18
LATAM,2024,9,Manaus,Macapá,813.91,25.12
LATAM,2024,9,Manaus,Maceió,1125.88,25.52
LATAM,2024,9,Manaus,Natal,802.63,24.99
LATAM,2024,9,Manaus,Porto Alegre,683.42,25.22
LATAM,2024,9,Manaus,Porto Velho,1535.49,25.29
LATAM,2024,9,Manaus,Recife,1029.48,25.32
LATAM,2024,9,Manaus,Rio Branco,711.76,25.15
LATAM,2024,9,Manaus,Rio de Janeiro,778.46,25.02
LATAM,2024,9,Manaus,Salvador,749.7,25.29
LATAM,2024,9,Manaus,São Luís,845.66,25.13
LATAM,2024,9,Manaus,São Paulo,863.0,25.43
LATAM,2024,9,Manaus,Teresina,878.99,25.25
LATAM,2024,9,Manaus,Vitória,1154.9,25.41
LATAM,2024,9,Natal,Belo Horizonte,886.46,25.19
LATAM,2024,9,Natal,Belém,930.81,25.11
LATAM,2024,9,Natal,Boa Vista,1107.55,24.98
LATAM,2024,9,Natal,Brasília,923.84,25.14
LATAM,2024,9,Natal,Campo Grande,692.33,25.27
LATAM,2024,9,Natal,Cuiabá,732.75,25.17
LATAM,2024,9,Natal,Curitiba,816.96,25.26
LATAM,2024,9,Natal,Florianópolis,1064.13,25.19
LATAM,2024,9,Natal,Fortaleza,722.1,24.6
LATAM,2024,9,Natal,Goiânia,720.81,25.24
LATAM,2024,9,Natal,Macapá,1263.92,25.12
LATAM,2024,9,Natal,Manaus,764.52,25.14
LATAM,2024,9,Natal,Porto Alegre,779.11,25.22
LATAM,2024,9,Natal,Porto Velho,1306.89,25.29
LATAM,2024,9,Natal,Recife,152.38,25.32
LATAM,2024,9,Natal,Rio Branco,1063.7,25.15
LATAM,2024,9,Natal,Rio de Janeiro,806.11,25.02
LATAM,2024,9,Natal,Salvador,753.67,25.29
LATAM,2024,9,Natal,São Luís,986.84,25.13
LATAM,2024,9,Natal,São Paulo,962.51,25.43
LATAM,2024,9,Natal,Teresina,1115.64,25.25
LATAM,2024,9,Natal,Vitória,709.56,25.41
LATAM,2024,9,Palmas,Belo Horizonte,555.71,25.19
LATAM,2024,9,Palmas,Belém,1089.31,25.11
LATAM,2024,9,Palmas,Boa Vista,982.2,24.98
LATAM,2024,9,Palmas,Brasília,687.64,25.14
LATAM,2024,9,Palmas,Campo Grande,983.5,25.27
LATAM,2024,9,Palmas,Cuiabá,724.07,25.17
LATAM,2024,9,Palmas,Curitiba,824.96,25.26
LATAM,2024,9,Palmas,Florianópolis,840.1,25.19
LATAM,2024,9,Palmas,Fortaleza,706.38,24.6
LATAM,2024,9,Palmas,Goiânia,830.18,25.24
LATAM,2024,9,Palmas,João Pessoa,781.83,25.18
LATAM,2024,9,Palmas,Maceió,962.75,25.52
LATAM,2024,9,Palmas,Manaus,1296.58,25.14
LATAM,2024,9,Palmas,Natal,927.13,24.99
LATAM,2024,9,Palmas,Porto Alegre,554.42,25.22
LATAM,2024,9,Palmas,Porto Velho,1525.34,25.29
LATAM,2024,9,Palmas,Recife,858.53,25.32
LATAM,2024,9,Palmas,Rio de Janeiro,513.21,25.02
LATAM,2024,9,Palmas,Salvador,695.88,25.29
LATAM,2024,9,Palmas,São Luís,1004.35,25.13
LATAM,2024,9,Palmas,São Paulo,728.49,25.43
LATAM,2024,9,Palmas,Teresina,1049.32,25.25
LATAM,2024,9,Palmas,Vitória,814.72,25.41
LATAM,2024,9,Porto Alegre,Belo Horizonte,513.53,25.19
LATAM,2024,9,Porto Alegre,Belém,674.95,25.11
LATAM,2024,9,Porto Alegre,Boa Vista,1120.03,24.98
LATAM,2024,9,Porto Alegre,Brasília,752.51,25.14
LATAM,2024,9,Porto Alegre,Campo Grande,689.2,25.27
LATAM,2024,9,Porto Alegre,Cuiabá,690.76,25.17
LATAM,2024,9,Porto Alegre,Curitiba,369.77,25.26
LATAM,2024,9,Porto Alegre,Florianópolis,863.95,25.19
LATAM,2024,9,Porto Alegre,Fortaleza,812.93,24.6
LATAM,2024,9,Porto Alegre,Goiânia,588.75,25.24
LATAM,2024,9,Porto Alegre,João Pessoa,851.12,25.18
LATAM,2024,9,Porto Alegre,Macapá,802.21,25.12
LATAM,2024,9,Porto Alegre,Maceió,1114.97,25.52
LATAM,2024,9,Porto Alegre,Manaus,730.76,25.14
LATAM,2024,9,Porto Alegre,Natal,813.61,24.99
LATAM,2024,9,Porto Alegre,Porto Velho,1386.21,25.29
LATAM,2024,9,Porto Alegre,Recife,843.44,25.32
LATAM,2024,9,Porto Alegre,Rio Branco,1035.2,25.15
LATAM,2024,9,Porto Alegre,Rio de Janeiro,466.39,25.02
LATAM,2024,9,Porto Alegre,Salvador,588.21,25.29
LATAM,2024,9,Porto Alegre,São Luís,735.8,25.13
LATAM,2024,9,Porto Alegre,São Paulo,431.91,25.43
LATAM,2024,9,Porto Alegre,Teresina,932.52,25.25
LATAM,2024,9,Porto Alegre,Vitória,491.63,25.41
LATAM,2024,9,Porto Velho,Belo Horizonte,1059.06,25.19
LATAM,2024,9,Porto Velho,Belém,1277.62,25.11
LATAM,2024,9,Porto Velho,Boa Vista,1490.44,24.98
LATAM,2024,9,Porto Velho,Brasília,937.41,25.14
LATAM,2024,9,Porto Velho,Campo Grande,925.92,25.27
LATAM,2024,9,Porto Velho,Cuiabá,909.4,25.17
LATAM,2024,9,Porto Velho,Curitiba,1131.3,25.26
LATAM,2024,9,Porto Velho,Florianópolis,987.53,25.19
LATAM,2024,9,Porto Velho,Fortaleza,1727.28,24.6
LATAM,2024,9,Porto Velho,Goiânia,978.11,25.24
LATAM,2024,9,Porto Velho,João Pessoa,1142.62,25.18
LATAM,2024,9,Porto Velho,Macapá,1857.94,25.12
LATAM,2024,9,Porto Velho,Maceió,1323.47,25.52
LATAM,2024,9,Porto Velho,Manaus,1626.6,25.14
LATAM,2024,9,Porto Velho,Natal,1541.04,24.99
LATAM,2024,9,Porto Velho,Porto Alegre,1283.37,25.22
LATAM,2024,9,Porto Velho,Recife,1557.6,25.32
LATAM,2024,9,Porto Velho,Rio de Janeiro,1064.53,25.02
LATAM,2024,9,Porto Velho,Salvador,1310.45,25.29
LATAM,2024,9,Porto Velho,São Luís,1265.43,25.13
LATAM,2024,9,Porto Velho,São Paulo,959.83,25.43
LATAM,2024,9,Porto Velho,Teresina,1488.91,25.25
LATAM,2024,9,Porto Velho,Vitória,1134.0,25.41
LATAM,2024,9,Recife,Belo Horizonte,1010.91,25.19
LATAM,2024,9,Recife,Belém,903.63,25.11
LATAM,2024,9,Recife,Boa Vista,877.37,24.98
LATAM,2024,9,Recife,Brasília,786.61,25.14
LATAM,2024,9,Recife,Campo Grande,942.19,25.27
LATAM,2024,9,Recife,Cuiabá,780.03,25.17
LATAM,2024,9,Recife,Curitiba,933.58,25.26
LATAM,2024,9,Recife,Florianópolis,978.08,25.19
LATAM,2024,9,Recife,Fortaleza,821.59,24.6
LATAM,2024,9,Recife,Goiânia,882.78,25.24
LATAM,2024,9,Recife,Macapá,1078.99,25.12
LATAM,2024,9,Recife,Manaus,1058.08,25.14
LATAM,2024,9,Recife,Natal,132.3,24.99
LATAM,2024,9,Recife,Porto Alegre,871.91,25.22
LATAM,2024,9,Recife,Porto Velho,1536.95,25.29
LATAM,2024,9,Recife,Rio Branco,901.06,25.15
LATAM,2024,9,Recife,Rio de Janeiro,707.24,25.02
LATAM,2024,9,Recife,Salvador,270.67,25.29
LATAM,2024,9,Recife,São Luís,776.22,25.13
LATAM,2024,9,Recife,São Paulo,821.35,25.43
LATAM,2024,9,Recife,Teresina,1158.37,25.25
LATAM,2024,9,Recife,Vitória,803.19,25.41
LATAM,2024,9,Rio Branco,Belo Horizonte,1066.02,25.19
LATAM,2024,9,Rio Branco,Belém,1156.63,25.11
LATAM,2024,9,Rio Branco,Brasília,891.09,25.14
LATAM,2024,9,Rio Branco,Campo Grande,869.4,25.27
LATAM,2024,9,Rio Branco,Cuiabá,886.59,25.17
LATAM,2024,9,Rio Branco,Curitiba,679.86,25.26
LATAM,2024,9,Rio Branco,Florianópolis,1097.37,25.19
LATAM,2024,9,Rio Branco,Fortaleza,818.17,24.6
LATAM,2024,9,Rio Branco,Goiânia,1103.6,25.24
LATAM,2024,9,Rio Branco,João Pessoa,834.86,25.18
LATAM,2024,9,Rio Branco,Maceió,907.81,25.52
LATAM,2024,9,Rio Branco,Manaus,738.91,25.14
LATAM,2024,9,Rio Branco,Natal,949.42,24.99
LATAM,2024,9,Rio Branco,Porto Alegre,1035.55,25.22
LATAM,2024,9,Rio Branco,Recife,843.61,25.32
LATAM,2024,9,Rio Branco,Rio de Janeiro,1036.29,25.02
LATAM,2024,9,Rio Branco,Salvador,845.9,25.29
LATAM,2024,9,Rio Branco,São Luís,1369.01,25.13
LATAM,2024,9,Rio Branco,São Paulo,900.95,25.43
LATAM,2024,9,Rio Branco,Vitória,1019.68,25.41
LATAM,2024,9,Rio de Janeiro,Belo Horizonte,430.06,25.19
LATAM,2024,9,Rio de Janeiro,Belém,756.41,25.11
LATAM,2024,9,Rio de Janeiro,Boa Vista,880.16,24.98
LATAM,2024,9,Rio de Janeiro,Brasília,660.7,25.14
LATAM,2024,9,Rio de Janeiro,Campo Grande,671.48,25.27
LATAM,2024,9,Rio de Janeiro,Cuiabá,618.31,25.17
LATAM,2024,9,Rio de Janeiro,Curitiba,666.17,25.26
LATAM,2024,9,Rio de Janeiro,Florianópolis,723.86,25.19
LATAM,2024,9,Rio de Janeiro,Fortaleza,818.97,24.6
LATAM,2024,9,Rio de Janeiro,Goiânia,760.89,25.24
LATAM,2024,9,Rio de Janeiro,João Pessoa,634.37,25.18
LATAM,2024,9,Rio de Janeiro,Macapá,822.01,25.12
LATAM,2024,9,Rio de Janeiro,Maceió,863.75,25.52
LATAM,2024,9,Rio de Janeiro,Manaus,733.05,25.14
LATAM,2024,9,Rio de Janeiro,Natal,804.98,24.99
LATAM,2024,9,Rio de Janeiro,Porto Alegre,473.32,25.22
LATAM,2024,9,Rio de Janeiro,Porto Velho,1050.07,25.29
LATAM,2024,9,Rio de Janeiro,Recife,744.99,25.32
LATAM,2024,9,Rio de Janeiro,Rio Branco,953.12,25.15
LATAM,2024,9,Rio de Janeiro,Salvador,666.19,25.29
LATAM,2024,9,Rio de Janeiro,São Luís,734.26,25.13
LATAM,2024,9,Rio de Janeiro,São Paulo,501.33,25.43
LATAM,2024,9,Rio de Janeiro,Teresina,877.21,25.25
LATAM,2024,9,Rio de Janeiro,Vitória,566.09,25.41
LATAM,2024,9,Salvador,Belo Horizonte,627.25,25.19
LATAM,2024,9,Salvador,Belém,728.78,25.11
LATAM,2024,9,Salvador,Boa Vista,1096.6,24.98
LATAM,2024,9,Salvador,Brasília,713.41,25.14
LATAM,2024,9,Salvador,Campo Grande,580.88,25.27
LATAM,2024,9,Salvador,Cuiabá,695.52,25.17
LATAM,2024,9,Salvador,Curitiba,609.95,25.26
LATAM,2024,9,Salvador,Florianópolis,903.06,25.19
LATAM,2024,9,Salvador,Fortaleza,745.73,24.6
LATAM,2024,9,Salvador,Goiânia,836.73,25.24
LATAM,2024,9,Salvador,João Pessoa,250.46,25.18
LATAM,2024,9,Salvador,Macapá,1119.76,25.12
LATAM,2024,9,Salvador,Maceió,1373.3,25.52
LATAM,2024,9,Salvador,Manaus,748.44,25.14
LATAM,2024,9,Salvador,Natal,778.01,24.99
LATAM,2024,9,Salvador,Porto Alegre,575.14,25.22
LATAM,2024,9,Salvador,Porto Velho,1357.11,25.29
LATAM,2024,9,Salvador,Recife,260.62,25.32
LATAM,2024,9,Salvador,Rio Branco,801.29,25.15
LATAM,2024,9,Salvador,Rio de Janeiro,666.75,25.02
LATAM,2024,9,Salvador,São Luís,708.19,25.13
LATAM,2024,9,Salvador,São Paulo,694.72,25.43
LATAM,2024,9,Salvador,Teresina,1243.15,25.25
LATAM,2024,9,Salvador,Vitória,766.75,25.41
LATAM,2024,9,São Luís,Belo Horizonte,844.15,25.19
LATAM,2024,9,São Luís,Belém,1282.39,25.11
LATAM,2024,9,São Luís,Boa Vista,854.21,24.98
LATAM,2024,9,São Luís,Brasília,746.8,25.14
LATAM,2024,9,São Luís,Campo Grande,881.91,25.27
LATAM,2024,9,São Luís,Cuiabá,807.96,25.17
LATAM,2024,9,São Luís,Curitiba,889.88,25.26
LATAM,2024,9,São Luís,Florianópolis,736.21,25.19
LATAM,2024,9,São Luís,Fortaleza,912.14,24.6
LATAM,2024,9,São Luís,Goiânia,907.99,25.24
LATAM,2024,9,São Luís,João Pessoa,1083.85,25.18
LATAM,2024,9,São Luís,Macapá,804.29,25.12
LATAM,2024,9,São Luís,Maceió,1322.93,25.52
LATAM,2024,9,São Luís,Manaus,826.31,25.14
LATAM,2024,9,São Luís,Natal,904.5,24.99
LATAM,2024,9,São Luís,Porto Alegre,662.29,25.22
LATAM,2024,9,São Luís,Porto Velho,1181.43,25.29
LATAM,2024,9,São Luís,Recife,803.34,25.32
LATAM,2024,9,São Luís,Rio Branco,1164.0,25.15
LATAM,2024,9,São Luís,Rio de Janeiro,704.52,25.02
LATAM,2024,9,São Luís,Salvador,755.39,25.29
LATAM,2024,9,São Luís,São Paulo,815.76,25.43
LATAM,2024,9,São Luís,Teresina,652.96,25.25
LATAM,2024,9,São Luís,Vitória,749.35,25.41
LATAM,2024,9,São Paulo,Belo Horizonte,411.17,25.19
LATAM,2024,9,São Paulo,Belém,671.12,25.11
LATAM,2024,9,São Paulo,Boa Vista,842.98,24.98
LATAM,2024,9,São Paulo,Brasília,495.84,25.14
LATAM,2024,9,São Paulo,Campo Grande,542.09,25.27
LATAM,2024,9,São Paulo,Cuiabá,616.96,25.17
LATAM,2024,9,São Paulo,Curitiba,445.29,25.26
LATAM,2024,9,São Paulo,Florianópolis,642.42,25.19
LATAM,2024,9,São Paulo,Fortaleza,883.23,24.6
LATAM,2024,9,São Paulo,Goiânia,646.31,25.24
LATAM,2024,9,São Paulo,João Pessoa,933.44,25.18
LATAM,2024,9,São Paulo,Macapá,835.16,25.12
LATAM,2024,9,São Paulo,Maceió,948.38,25.52
LATAM,2024,9,São Paulo,Manaus,814.33,25.14
LATAM,2024,9,São Paulo,Natal,923.6,24.99
LATAM,2024,9,São Paulo,Porto Alegre,465.67,25.22
LATAM,2024,9,São Paulo,Porto Velho,989.27,25.29
LATAM,2024,9,São Paulo,Recife,804.86,25.32
LATAM,2024,9,São Paulo,Rio Branco,927.21,25.15
LATAM,2024,9,São Paulo,Rio de Janeiro,463.05,25.02
LATAM,2024,9,São Paulo,Salvador,682.81,25.29
LATAM,2024,9,São Paulo,São Luís,825.37,25.13
LATAM,2024,9,São Paulo,Teresina,896.38,25.25
LATAM,2024,9,São Paulo,Vitória,673.58,25.41
LATAM,2024,9,Teresina,Belo Horizonte,1196.92,25.19
LATAM,2024,9,Teresina,Belém,998.45,25.11
LATAM,2024,9,Teresina,Boa Vista,1127.26,24.98
LATAM,2024,9,Teresina,Brasília,878.44,25.14
LATAM,2024,9,Teresina,Campo Grande,1064.59,25.27
LATAM,2024,9,Teresina,Cuiabá,941.31,25.17
LATAM,2024,9,Teresina,Curitiba,1048.83,25.26
LATAM,2024,9,Teresina,Florianópolis,925.94,25.19
LATAM,2024,9,Teresina,Fortaleza,748.71,24.6
LATAM,2024,9,Teresina,Goiânia,796.41,25.24
LATAM,2024,9,Teresina,Manaus,871.05,25.14
LATAM,2024,9,Teresina,Natal,1241.86,24.99
LATAM,2024,9,Teresina,Porto Alegre,937.71,25.22
LATAM,2024,9,Teresina,Porto Velho,1439.91,25.29
LATAM,2024,9,Teresina,Recife,1147.49,25.32
LATAM,2024,9,Teresina,Rio de Janeiro,832.62,25.02
LATAM,2024,9,Teresina,Salvador,1203.69,25.29
LATAM,2024,9,Teresina,São Luís,794.72,25.13
LATAM,2024,9,Teresina,São Paulo,900.24,25.43
LATAM,2024,9,Teresina,Vitória,907.2,25.41
LATAM,2024,9,Vitória,Belo Horizonte,554.04,25.19
LATAM,2024,9,Vitória,Belém,722.55,25.11
LATAM,2024,9,Vitória,Boa Vista,1017.23,24.98
LATAM,2024,9,Vitória,Brasília,630.2,25.14
LATAM,2024,9,Vitória,Campo Grande,703.7,25.27
LATAM,2024,9,Vitória,Cuiabá,712.13,25.17
LATAM,2024,9,Vitória,Curitiba,612.39,25.26
LATAM,2024,9,Vitória,Florianópolis,584.29,25.19
LATAM,2024,9,Vitória,Fortaleza,928.22,24.6
LATAM,2024,9,Vitória,Goiânia,779.11,25.24
LATAM,2024,9,Vitória,João Pessoa,1143.8,25.18
LATAM,2024,9,Vitória,Macapá,1051.9,25.12
LATAM,2024,9,Vitória,Maceió,816.55,25.52
LATAM,2024,9,Vitória,Manaus,1181.29,25.14
LATAM,2024,9,Vitória,Natal,745.14,24.99
LATAM,2024,9,Vitória,Porto Alegre,468.09,25.22
LATAM,2024,9,Vitória,Porto Velho,1084.62,25.29
LATAM,2024,9,Vitória,Recife,860.98,25.32
LATAM,2024,9,Vitória,Rio Branco,1030.16,25.15
LATAM,2024,9,Vitória,Rio de Janeiro,559.23,25.02
LATAM,2024,9,Vitória,Salvador,733.34,25.29
LATAM,2024,9,Vitória,São Luís,715.75,25.13
LATAM,2024,9,Vitória,São Paulo,690.11,25.43
LATAM,2024,9,Vitória,Teresina,1122.65,25.25
LATAM,2024,10,Belo Horizonte,Belém,637.51,25.6
LATAM,2024,10,Belo Horizonte,Boa Vista,967.55,25.37
LATAM,2024,10,Belo Horizonte,Brasília,649.66,25.88
LATAM,2024,10,Belo Horizonte,Campo Grande,625.09,25.25
LATAM,2024,10,Belo Horizonte,Cuiabá,731.99,25.49
LATAM,2024,10,Belo Horizonte,Curitiba,637.26,25.63
LATAM,2024,10,Belo Horizonte,Florianópolis,743.86,25.41
LATAM,2024,10,Belo Horizonte,Fortaleza,787.11,26.28
LATAM,2024,10,Belo Horizonte,Goiânia,707.71,25.58
LATAM,2024,10,Belo Horizonte,João Pessoa,955.52,25.73
LATAM,2024,10,Belo Horizonte,Macapá,806.64,25.64
LATAM,2024,10,Belo Horizonte,Maceió,1016.64,25.51
LATAM,2024,10,Belo Horizonte,Manaus,672.61,25.58
LATAM,2024,10,Belo Horizonte,Natal,946.52,25.76
LATAM,2024,10,Belo Horizonte,Porto Alegre,733.49,25.5
LATAM,2024,10,Belo Horizonte,Porto Velho,1046.51,25.43
LATAM,2024,10,Belo Horizonte,Recife,908.59,25.7
LATAM,2024,10,Belo Horizonte,Rio Branco,1098.55,25.47
LATAM,2024,10,Belo Horizonte,Rio de Janeiro,522.5,25.59
LATAM,2024,10,Belo Horizonte,Salvador,795.0,25.8
LATAM,2024,10,Belo Horizonte,São Luís,709.19,25.37
LATAM,2024,10,Belo Horizonte,São Paulo,645.25,25.79
LATAM,2024,10,Belo Horizonte,Teresina,838.95,25.5
LATAM,2024,10,Belo Horizonte,Vitória,521.15,25.45
LATAM,2024,10,Belém,Belo Horizonte,611.01,25.66
LATAM,2024,10,Belém,Boa Vista,618.0,25.37
LATAM,2024,10,Belém,Brasília,849.7,25.88
LATAM,2024,10,Belém,Campo Grande,882.32,25.25
LATAM,2024,10,Belém,Cuiabá,853.56,25.49
LATAM,2024,10,Belém,Curitiba,845.13,25.63
LATAM,2024,10,Belém,Florianópolis,841.03,25.41
LATAM,2024,10,Belém,Fortaleza,718.67,26.28
LATAM,2024,10,Belém,Goiânia,839.0,25.58
LATAM,2024,10,Belém,Macapá,503.2,25.64
LATAM,2024,10,Belém,Maceió,1019.59,25.51
LATAM,2024,10,Belém,Manaus,535.69,25.58
LATAM,2024,10,Belém,Natal,798.84,25.76
LATAM,2024,10,Belém,Porto Alegre,1024.61,25.5
LATAM,2024,10,Belém,Porto Velho,1210.7,25.43
LATAM,2024,10,Belém,Recife,726.44,25.7
LATAM,2024,10,Belém,Rio Branco,1083.08,25.47
LATAM,2024,10,Belém,Rio de Janeiro,772.42,25.59
LATAM,2024,10,Belém,Salvador,787.4,25.8
LATAM,2024,10,Belém,São Luís,863.0,25.37
LATAM,2024,10,Belém,São Paulo,860.59,25.79
LATAM,2024,10,Belém,Teresina,1086.48,25.5
LATAM,2024,10,Belém,Vitória,791.7,25.45
LATAM,2024,10,Boa Vista,Belo Horizonte,976.44,25.66
LATAM,2024,10,Boa Vista,Belém,693.75,25.6
LATAM,2024,10,Boa Vista,Brasília,1029.44,25.88
LATAM,2024,10,Boa Vista,Campo Grande,1068.34,25.25
LATAM,2024,10,Boa Vista,Cuiabá,1217.21,25.49
LATAM,2024,10,Boa Vista,Curitiba,1004.4,25.63
LATAM,2024,10,Boa Vista,Florianópolis,1159.16,25.41
LATAM,2024,10,Boa Vista,Fortaleza,1093.77,26.28
LATAM,2024,10,Boa Vista,Goiânia,1159.1,25.58
LATAM,2024,10,Boa Vista,Natal,1276.45,25.76
LATAM,2024,10,Boa Vista,Porto Alegre,1174.62,25.5
LATAM,2024,10,Boa Vista,Recife,927.13,25.7
LATAM,2024,10,Boa Vista,Rio de Janeiro,1161.09,25.59
LATAM,2024,10,Boa Vista,Salvador,1190.26,25.8
LATAM,2024,10,Boa Vista,São Luís,1004.48,25.37
LATAM,2024,10,Boa Vista,São Paulo,1155.03,25.79
LATAM,2024,10,Boa Vista,Teresina,1230.06,25.5
LATAM,2024,10,Boa Vista,Vitória,1383.58,25.45
LATAM,2024,10,Brasília,Belo Horizonte,662.65,25.66
LATAM,2024,10,Brasília,Belém,814.36,25.6
LATAM,2024,10,Brasília,Boa Vista,950.38,25.37
LATAM,2024,10,Brasília,Campo Grande,744.12,25.25
LATAM,2024,10,Brasília,Cuiabá,530.11,25.49
LATAM,2024,10,Brasília,Curitiba,886.36,25.63
LATAM,2024,10,Brasília,Florianópolis,897.59,25.41
LATAM,2024,10,Brasília,Fortaleza,976.04,26.28
LATAM,2024,10,Brasília,Goiânia,556.62,25.58
LATAM,2024,10,Brasília,João Pessoa,983.72,25.73
LATAM,2024,10,Brasília,Macapá,994.13,25.64
LATAM,2024,10,Brasília,Maceió,891.38,25.51
LATAM,2024,10,Brasília,Manaus,1031.28,25.58
LATAM,2024,10,Brasília,Natal,954.07,25.76
LATAM,2024,10,Brasília,Porto Alegre,879.0,25.5
LATAM,2024,10,Brasília,Porto Velho,1092.1,25.43
LATAM,2024,10,Brasília,Recife,800.04,25.7
LATAM,2024,10,Brasília,Rio Branco,1042.86,25.47
LATAM,2024,10,Brasília,Rio de Janeiro,803.52,25.59
LATAM,2024,10,Brasília,Salvador,822.54,25.8
LATAM,2024,10,Brasília,São Luís,855.08,25.37
LATAM,2024,10,Brasília,São Paulo,674.63,25.79
LATAM,2024,10,Brasília,Teresina,919.9,25.5
LATAM,2024,10,Brasília,Vitória,774.56,25.45
LATAM,2024,10,Campo Grande,Belo Horizonte,617.26,25.66
LATAM,2024,10,Campo Grande,Belém,941.04,25.6
LATAM,2024,10,Campo Grande,Boa Vista,1037.33,25.37
LATAM,2024,10,Campo Grande,Brasília,746.8,25.88
LATAM,2024,10,Campo Grande,Cuiabá,829.82,25.49
LATAM,2024,10,Campo Grande,Curitiba,706.98,25.63
LATAM,2024,10,Campo Grande,Florianópolis,779.93,25.41
LATAM,2024,10,Campo Grande,Fortaleza,1070.77,26.28
LATAM,2024,10,Campo Grande,Goiânia,820.83,25.58
LATAM,2024,10,Campo Grande,João Pessoa,1112.4,25.73
LATAM,2024,10,Campo Grande,Macapá,984.12,25.64
LATAM,2024,10,Campo Grande,Maceió,1022.6,25.51
LATAM,2024,10,Campo Grande,Manaus,874.53,25.58
LATAM,2024,10,Campo Grande,Natal,790.22,25.76
LATAM,2024,10,Campo Grande,Porto Alegre,851.37,25.5
LATAM,2024,10,Campo Grande,Porto Velho,988.29,25.43
LATAM,2024,10,Campo Grande,Recife,952.19,25.7
LATAM,2024,10,Campo Grande,Rio Branco,933.68,25.47
LATAM,2024,10,Campo Grande,Rio de Janeiro,724.07,25.59
LATAM,2024,10,Campo Grande,Salvador,642.76,25.8
LATAM,2024,10,Campo Grande,São Luís,767.48,25.37
LATAM,2024,10,Campo Grande,São Paulo,608.63,25.79
LATAM,2024,10,Campo Grande,Teresina,980.35,25.5
LATAM,2024,10,Campo Grande,Vitória,676.58,25.45
LATAM,2024,10,Cuiabá,Belo Horizonte,744.23,25.66
LATAM,2024,10,Cuiabá,Belém,835.38,25.6
LATAM,2024,10,Cuiabá,Boa Vista,1172.4,25.37
LATAM,2024,10,Cuiabá,Brasília,517.59,25.88
LATAM,2024,10,Cuiabá,Campo Grande,729.29,25.25
LATAM,2024,10,Cuiabá,Curitiba,625.9,25.63
LATAM,2024,10,Cuiabá,Florianópolis,878.2,25.41
LATAM,2024,10,Cuiabá,Fortaleza,870.65,26.28
LATAM,2024,10,Cuiabá,Goiânia,811.69,25.58
LATAM,2024,10,Cuiabá,João Pessoa,1060.61,25.73
LATAM,2024,10,Cuiabá,Macapá,966.9,25.64
LATAM,2024,10,Cuiabá,Maceió,790.42,25.51
LATAM,2024,10,Cuiabá,Manaus,645.68,25.58
LATAM,2024,10,Cuiabá,Natal,844.63,25.76
LATAM,2024,10,Cuiabá,Porto Alegre,948.64,25.5
LATAM,2024,10,Cuiabá,Porto Velho,1021.12,25.43
LATAM,2024,10,Cuiabá,Recife,923.18,25.7
LATAM,2024,10,Cuiabá,Rio Branco,949.26,25.47
LATAM,2024,10,Cuiabá,Rio de Janeiro,692.42,25.59
